,X,Y,grid_code,B8,B4,B3,B2,NDVI,MSAVI,EVI,LAI,RGR,RGI,OSAVI,AGB,year
1535,153.1555481,-27.6660538,0.3601249,2429,891,921,996,0.4632530212402344,0.6331345666553716,0.37311984473556525,1.2319475982532753,0.9674267172813416,0.01655629090964794,0.4632306876777023,18.557523178807948,2016
1536,153.1556396,-27.6656952,0.3604761,2782,905,970,975,0.5090859532356262,0.6746550151642623,0.43052433597871465,1.4396370475709896,0.9329897165298462,0.03466666489839554,0.5090638865685243,23.492528,2016
1537,153.155838,-27.6651478,0.3605726,3405,1006,1130,1059,0.5438675880432129,0.7045215608031867,0.521589772579032,1.7691117971909378,0.8902654647827148,0.058052435517311096,0.5438478767489731,29.86505617977528,2016
1538,153.1555481,-27.6648788,0.3605976,3285,1001,1129,1062,0.5328978300094604,0.6952493336839325,0.504149743951969,1.7060137736182237,0.886625349521637,0.060093898326158524,0.5328779140302742,30.421346478873236,2016
1539,153.1548309,-27.6656952,0.3606981,3030,1000,1052,1035,0.503722071647644,0.6699305076531346,0.4504104725981806,1.5115850898602172,0.9505703449249268,0.025341130793094635,0.5037020862695277,20.951356725146198,2016
1540,153.1553345,-27.6658745,0.3607178,2280,847,920,980,0.4582667052745819,0.6284575660847622,0.35782061526168607,1.1765949860167804,0.9206521511077881,0.04131295904517174,0.4582432622571279,25.303616298811544,2016
1541,153.1557465,-27.6646976,0.3607956,3251,1035,1128,1079,0.5170322060585022,0.6816030420891366,0.48731143070765714,1.6450927563003037,0.917553186416626,0.042995840311050415,0.5170128973253448,25.76219417475728,2016
1542,153.1553345,-27.6657848,0.3608363,2852,1014,1052,1050,0.4754267930984497,0.6444198557319396,0.415423560256758,1.3850024410089503,0.963878333568573,0.018393030390143394,0.4754071223125789,19.05802710551791,2016
1543,153.1563568,-27.6641598,0.3608441,2874,878,986,1012,0.531982958316803,0.6944655213706028,0.47289613343442,1.5929382107657313,0.8904665112495422,0.057939913123846054,0.5319602575583131,29.834394849785404,2016
1544,153.15625,-27.6655159,0.3608641,2470,1001,964,1006,0.4232209622859955,0.5946880497626807,0.3359710913914554,1.097543408654286,1.0383816957473755,-0.01882951706647873,0.42320146579241524,8.915032061068702,2016
1545,153.1559448,-27.6659641,0.3608669,2579,870,918,983,0.4955059289932251,0.6626166041410215,0.40977317412362735,1.3645593439792836,0.9477124214172363,0.02684563770890236,0.49548295816952537,21.3613288590604,2016
1546,153.1553345,-27.6653366,0.3609377,3043,839,925,953,0.5677486062049866,0.724252430028173,0.5041401710965735,1.705979139027403,0.907027006149292,0.048752833157777786,0.5677251839182311,27.330952380952382,2016
1547,153.1560516,-27.6656952,0.3609448,2598,943,1001,1017,0.4673821032047272,0.6369839808721736,0.3892835301312509,1.2904278120148658,0.9420579671859741,0.02983539178967476,0.46736097775870056,22.176024691358023,2016
1548,153.156662,-27.6655159,0.3611498,2293,832,906,959,0.46751999855041504,0.6371061487343468,0.3619024027743374,1.1913628932375526,0.9183223247528076,0.042577676475048065,0.4674960642015129,25.648246260069044,2016
1549,153.15625,-27.6660538,0.3611627,2587,1025,1004,1054,0.4324474036693573,0.6037419332024001,0.3605059084194978,1.1863103766617429,1.0209163427352905,-0.010349925607442856,0.4324282423812899,11.225686545096107,2016
1550,153.1557465,-27.6648788,0.3618653,3447,985,1129,1073,0.5555053949356079,0.7142146631740616,0.5442327247004731,1.8510339979663115,0.872453510761261,0.06811731308698654,0.5554853615392946,32.60769536423841,2016
1551,153.1553345,-27.6659641,0.3621882,2370,864,893,978,0.4656771719455719,0.6353941627803579,0.3684313533613856,1.2149846364614931,0.9675251841545105,0.01650540716946125,0.4656541420337893,18.543657370517927,2016
1552,153.1557465,-27.6637096,0.362378,2927,912,1013,1004,0.5248762965202332,0.6883815318760753,0.46347410065323397,1.5588492961634004,0.900296151638031,0.05246753245592117,0.5248543952322904,28.343192727272726,2016
1553,153.1560516,-27.6657848,0.3625131,2455,863,919,968,0.4798071086406708,0.6484260754173192,0.38368842186445573,1.270184710305601,0.9390642046928406,0.031425364315509796,0.47978397666176437,22.609286195286195,2016
1554,153.15625,-27.6659641,0.3626725,2262,785,842,939,0.4847390949726105,0.6529118881621798,0.37187169545294324,1.2274317941487487,0.9323040246963501,0.035033803433179855,0.48471363499127057,23.59257160417947,2016
1555,153.1564484,-27.6644287,0.3636364,2977,932,1005,981,0.523151695728302,0.6868970323312169,0.45600499487133744,1.531826071444499,0.9273631572723389,0.03768714517354965,0.5231302888600109,24.31559628291172,2016
1556,153.1561432,-27.6657848,0.3637192,2455,863,919,968,0.4798071086406708,0.6484260754173192,0.38368842186445573,1.270184710305601,0.9390642046928406,0.031425364315509796,0.47978397666176437,22.609286195286195,2016
1557,153.1561432,-27.6658745,0.3639548,2396,820,860,949,0.4900497496128082,0.6577159587486676,0.386331323233809,1.279746727459921,0.9534883499145508,0.02380952425301075,0.4900253718720462,20.534,2016
1558,153.1554413,-27.6656952,0.364033,2780,864,953,954,0.5257958173751831,0.689170105275025,0.4431492274956056,1.485313905079101,0.9066107273101807,0.048981837928295135,0.5257727432384967,27.393354980737477,2016
1559,153.1555481,-27.6647873,0.3641782,3166,968,1061,1043,0.5316884517669678,0.6942178964927734,0.49275882168318175,1.6648014168497514,0.9123468399047852,0.04583538696169853,0.5316678599763919,26.535959586002956,2016
1560,153.1561432,-27.6651478,0.3642945,3096,919,1024,1012,0.5422166585922241,0.7031316638358476,0.4938747731397459,1.6688389292196009,0.8974609375,0.05404014512896538,0.542195080644358,28.771723108594955,2016
1561,153.155838,-27.6648788,0.3643929,3447,985,1129,1073,0.5555053949356079,0.7142146631740616,0.5442327247004731,1.8510339979663115,0.872453510761261,0.06811731308698654,0.5554853615392946,32.60769536423841,2016
1562,153.1554413,-27.6654263,0.3646429,3119,970,1045,1055,0.5255563855171204,0.6889685330406792,0.48723529678501787,1.6448173037681948,0.9282296895980835,0.03722084313631058,0.5255358068649796,24.188531017369726,2016
1563,153.1555481,-27.6649685,0.3649453,3355,1018,1160,1067,0.5344157218933105,0.6965407791772122,0.5097945115832643,1.72643654290825,0.8775861859321594,0.0651974305510521,0.5343961803364158,31.81203856749311,2016
1564,153.155838,-27.6647873,0.3649493,3364,1018,1162,1084,0.5353719592094421,0.6973526973970365,0.5171045670957501,1.7528843237524239,0.8760757446289062,0.0660550445318222,0.5353524289391534,32.04573577981651,2016
1565,153.1553345,-27.6651573,0.3649667,3000,833,919,939,0.565353512763977,0.7222999028745107,0.4945004792113549,1.671102733786682,0.9064199924468994,0.04908675700426102,0.5653299105698693,27.42194520547945,2016
1566,153.1558533,-27.6657848,0.3650312,2707,985,998,1031,0.46641385555267334,0.6360857996573941,0.3955165602462217,1.31297891497083,0.9869739413261414,0.006555723492056131,0.4663936557462299,15.832408472012101,2016
1567,153.1554413,-27.6648788,0.3650621,3316,995,1098,1054,0.5383901596069336,0.6999080161663187,0.509840963008523,1.726604604164836,0.9061930775642395,0.04921165853738785,0.5383701834309096,27.455979933110367,2016
1568,153.1555481,-27.666235,0.3650737,2807,847,994,963,0.5363984704017639,0.6982168311205896,0.4593821778465288,1.544044719448741,0.8521126508712769,0.07984790951013565,0.5363749808437507,35.80423574144487,2016
1569,153.1559448,-27.6658745,0.3651935,2522,786,856,942,0.5247883796691895,0.6883000509337762,0.4266194829450505,1.4255092892951926,0.9182242751121521,0.042630936950445175,0.524763010253434,25.66276004872107,2016
1570,153.1558533,-27.6656055,0.3653129,3151,1055,1197,1077,0.49833571910858154,0.6651503133330152,0.4595080457754199,1.5445001096154694,0.8813700675964355,0.06305506080389023,0.49831675447438994,31.228252220248667,2016
1571,153.1556396,-27.6646976,0.3653193,3106,963,1027,1034,0.5266650319099426,0.6899204877322518,0.48139994608680037,1.6237050049420438,0.937682569026947,0.03216080367565155,0.5266443197121765,22.809690452261307,2016
1572,153.1560516,-27.6658745,0.3654305,2396,820,860,949,0.4900497496128082,0.6577159587486676,0.386331323233809,1.279746727459921,0.9534883499145508,0.02380952425301075,0.4900253718720462,20.534,2016
1573,153.1561432,-27.6649685,0.3656821,3157,954,1078,1013,0.535879373550415,0.697780981519827,0.48810209598085696,1.6479533832587405,0.8849721550941467,0.06102362275123596,0.5358584924936028,30.674692913385826,2016
1574,153.15625,-27.6657848,0.3658704,2471,890,941,993,0.4703957140445709,0.6397753009177904,0.38138659719206824,1.2618567086409027,0.9458023309707642,0.02785363234579563,0.4703733234954599,21.636003276897867,2016
1575,153.1554413,-27.6660538,0.3662304,2869,880,987,987,0.5305414795875549,0.6932358557155567,0.4627087889080165,1.5560803982692035,0.8915906548500061,0.05731119588017464,0.5305188362193132,29.663071237279055,2016
1576,153.1553345,-27.6661453,0.3663548,2273,868,872,970,0.4473097622394562,0.6180738982502589,0.3441602978640016,1.1271719576719579,0.9954128265380859,0.002298850566148758,0.44728698951979523,14.672427586206895,2016
1577,153.1564484,-27.6643391,0.3664435,2961,959,1046,1023,0.5107142925262451,0.676085951749883,0.4532488114104596,1.5218541996830428,0.9168260097503662,0.04339152202010155,0.5106934410840374,25.87001596009975,2016
1578,153.1555481,-27.6658745,0.3667029,2771,1023,1002,1029,0.4607274532318115,0.6307771747869992,0.3904749139972301,1.2947382388419784,1.0209580659866333,-0.010370370000600815,0.4607080355072006,11.220115555555555,2016
1579,153.1561432,-27.6661453,0.3667199,2657,933,982,1029,0.4802228510379791,0.6488092104218595,0.4090154211150653,1.361817793594306,0.9501018524169922,0.02558746747672558,0.48020143949016203,21.018482506527413,2016
1580,153.1559448,-27.6648788,0.3668816,3341,1023,1157,1078,0.5311640501022339,0.6937724555168643,0.508601018079691,1.7221184834123222,0.8841832280158997,0.061467889696359634,0.5311445959818155,30.795754128440365,2016
1581,153.1551361,-27.6657848,0.3671888,2738,978,1029,1052,0.47362756729125977,0.6427630352964115,0.4106009705113848,1.3675543113101902,0.9504373073577881,0.025411061942577362,0.47360716438474126,20.97041255605381,2016
1582,153.1557465,-27.6632881,0.3674589,2679,973,1002,1022,0.4671413004398346,0.6367616095067206,0.39301511242167353,1.3039286767416147,0.9710578918457031,0.014683544635772705,0.4671208271269605,18.047207088607593,2016
1583,153.1557465,-27.66362,0.3675609,3188,1038,1124,1073,0.5087553262710571,0.6743695741452029,0.47279764260896334,1.5925818709592292,0.9234875440597534,0.039777982980012894,0.5087360629980882,24.885341350601294,2016
1584,153.1557465,-27.6656055,0.3680958,3051,961,1080,1022,0.5209372043609619,0.6849859422809459,0.4685258249641319,1.5771264347202294,0.8898147940635681,0.05830475315451622,0.5209164141011325,29.933811856932877,2016
1585,153.1559448,-27.6647873,0.3681174,3317,985,1127,1067,0.5420734286308289,0.7030134480646666,0.5193995278186111,1.761187491647735,0.8740018010139465,0.06723485141992569,0.5420532941592131,32.36722727272727,2016
1586,153.1555481,-27.6656952,0.3685441,2782,905,970,975,0.5090859532356262,0.6746550151642623,0.43052433597871465,1.4396370475709896,0.9329897165298462,0.03466666489839554,0.5090638865685243,23.492528,2016
1587,153.1563568,-27.6658745,0.3687588,2489,845,893,971,0.4931013882160187,0.6604611787442991,0.39994161436286674,1.3289887607648518,0.9462485909461975,0.02761795185506344,0.4930777167262519,21.57178135788262,2016
1588,153.1561432,-27.6656952,0.3689458,2598,943,1001,1017,0.4673821032047272,0.6369839808721736,0.3892835301312509,1.2904278120148658,0.9420579671859741,0.02983539178967476,0.46736097775870056,22.176024691358023,2016
1589,153.1556396,-27.6649685,0.3691945,3355,1018,1160,1067,0.5344157218933105,0.6965407791772122,0.5097945115832643,1.72643654290825,0.8775861859321594,0.0651974305510521,0.5343961803364158,31.81203856749311,2016
1590,153.1556396,-27.6632519,0.3693918,2525,870,925,970,0.48748159408569336,0.6554008216662623,0.3951766953199618,1.3117492836676217,0.9405405521392822,0.03064066916704178,0.48745861756146985,22.395459610027853,2016
1591,153.1560516,-27.6649685,0.3694379,3157,954,1078,1013,0.535879373550415,0.697780981519827,0.48810209598085696,1.6479533832587405,0.8849721550941467,0.06102362275123596,0.5358584924936028,30.674692913385826,2016
1592,153.1553345,-27.6656952,0.3694516,2945,992,1040,1032,0.4960629940032959,0.6631199674234267,0.4376176391503092,1.4653006184458186,0.9538461565971375,0.023622047156095505,0.49604283290493656,20.48291338582677,2016
1593,153.1549377,-27.6656952,0.3698051,2995,945,1064,1037,0.5203045606613159,0.6844380663437732,0.4707233065442021,1.5850769230769233,0.8881579041481018,0.05923344939947128,0.5202834402663852,30.186878048780486,2016
1594,153.1550293,-27.6656952,0.3698712,2995,945,1064,1037,0.5203045606613159,0.6844380663437732,0.4707233065442021,1.5850769230769233,0.8881579041481018,0.05923344939947128,0.5202834402663852,30.186878048780486,2016
1595,153.155838,-27.665247,0.3699045,3371,992,1157,1074,0.5452670454978943,0.7056944986989038,0.5278221512247072,1.7916605431309907,0.8573898077011108,0.07677989453077316,0.545247022799989,34.96821498371335,2016
1596,153.1554413,-27.6647873,0.3707325,3165,973,1042,1042,0.5297244787216187,0.6925414016100149,0.48981051126206654,1.6541344297461569,0.9337812066078186,0.034243177622556686,0.5297040230440583,23.377128535980148,2016
1597,153.1564484,-27.6657848,0.370989,2589,972,959,998,0.45408591628074646,0.6245201825563527,0.36965069495245073,1.2193962143379666,1.0135557651519775,-0.006732263136655092,0.45406552920958343,12.211485240807871,2016
1598,153.1565552,-27.6655159,0.3713127,2298,846,861,948,0.46183204650878906,0.6318031705995963,0.35366328916601714,1.16155378020265,0.9825783967971802,0.008787346072494984,0.4618085593608468,16.440516695957818,2016
1599,153.1564484,-27.6642494,0.3713312,2929,899,990,1001,0.5303030014038086,0.6930329910783257,0.4692339697656142,1.579688502611992,0.9080808162689209,0.04817363619804382,0.5302808660035109,27.173123345685546,2016
1600,153.1556396,-27.66362,0.3723999,2961,987,1078,1057,0.5,0.666629139694578,0.45045867372552595,1.5117594815389528,0.9155844449996948,0.04406779631972313,0.49997973739666074,26.054298305084743,2016
1601,153.1560516,-27.6637993,0.3725203,2811,964,1028,1051,0.48927152156829834,0.6570214613552707,0.43103850641773633,1.4414973162193698,0.9377431869506836,0.03212851285934448,0.4892507867216224,22.800891566265058,2016
1602,153.1565552,-27.6645184,0.3726766,2716,1012,1032,1060,0.45708155632019043,0.6273501874206886,0.3930614504521129,1.3040963277357442,0.9806201457977295,0.00978473573923111,0.45706192867258916,16.712301369863013,2016
1603,153.1565552,-27.6643391,0.3731194,2605,984,1006,1033,0.45165783166885376,0.6222197577098996,0.3765738976908424,1.2444443618454675,0.9781312346458435,0.011055276729166508,0.45163770910185114,17.058518592964823,2016
1604,153.1554413,-27.6659641,0.373546,2869,880,987,987,0.5305414795875549,0.6932358557155567,0.4627087889080165,1.5560803982692035,0.8915906548500061,0.05731119588017464,0.5305188362193132,29.663071237279055,2016
1605,153.1552429,-27.6657848,0.3737674,2852,1014,1052,1050,0.4754267930984497,0.6444198557319396,0.415423560256758,1.3850024410089503,0.963878333568573,0.018393030390143394,0.4754071223125789,19.05802710551791,2016
1606,153.1554413,-27.6649685,0.3738655,3345,1029,1154,1066,0.5294924378395081,0.6923448425318384,0.5024297119055884,1.6997906976744188,0.8916811347007751,0.057260651141405106,0.5294730874042102,29.649298213467702,2016
1607,153.1558533,-27.6654263,0.3743922,3164,1062,1185,1073,0.4973970651626587,0.6643136850484552,0.45741393567480526,1.5369236192714455,0.8962025046348572,0.05473965406417847,0.49737823461487496,28.96233644859813,2016
1608,153.155838,-27.6637096,0.3744373,2927,912,1013,1004,0.5248762965202332,0.6883815318760753,0.46347410065323397,1.5588492961634004,0.900296151638031,0.05246753245592117,0.5248543952322904,28.343192727272726,2016
1609,153.1564484,-27.6656055,0.3758709,2580,847,898,954,0.5056900978088379,0.6716626876122973,0.41234415151803566,1.3738611401922531,0.9432071447372437,0.029226360842585564,0.5056664993755763,22.0100664756447,2016
1610,153.1560516,-27.6651478,0.3759536,3096,919,1024,1012,0.5422166585922241,0.7031316638358476,0.4938747731397459,1.6688389292196009,0.8974609375,0.05404014512896538,0.542195080644358,28.771723108594955,2016
1611,153.1560516,-27.6660538,0.3762031,2430,855,936,976,0.4794520437717438,0.648101220981971,0.38452148437499994,1.2731987304687498,0.9134615659713745,0.04522613063454628,0.4794287036247854,26.36993969849246,2016
1612,153.1558533,-27.6656952,0.3762449,2978,1027,1070,1063,0.48714107275009155,0.6550997407539398,0.43675845086187604,1.4621920752182676,0.9598130583763123,0.02050548419356346,0.4871216131190764,19.63366237482117,2016
1613,153.1554413,-27.6655159,0.3766489,3175,1009,1098,1080,0.5176864266395569,0.6821705804914018,0.48656662772935566,1.6423980591248086,0.9189435243606567,0.04224015027284622,0.5176666284272112,25.55627242524917,2016
1614,153.1563568,-27.6657848,0.3770055,2589,972,959,998,0.45408591628074646,0.6245201825563527,0.36965069495245073,1.2193962143379666,1.0135557651519775,-0.006732263136655092,0.45406552920958343,12.211485240807871,2016
1615,153.1556396,-27.6637096,0.3770208,2820,921,1011,1020,0.5076183080673218,0.6733652580696798,0.4438575168287209,1.487876495886312,0.9109792113304138,0.04658384993672371,0.5075965743245411,26.73991304347826,2016
1616,153.1555481,-27.6646976,0.3777641,3106,963,1027,1034,0.5266650319099426,0.6899204877322518,0.48139994608680037,1.6237050049420438,0.937682569026947,0.03216080367565155,0.5266443197121765,22.809690452261307,2016
1617,153.1557465,-27.6655159,0.378228,3167,1000,1072,1050,0.5200384259223938,0.6842096515938465,0.4797644349982288,1.6177877258235918,0.9328358173370361,0.03474903479218483,0.5200184298179096,23.51497297297297,2016
1618,153.1559448,-27.66362,0.3785174,3108,998,1107,1054,0.5138821005821228,0.6788581065352446,0.4713609150209991,1.5873837905459744,0.90153568983078,0.05178147181868553,0.5138620998694644,28.156244180522563,2016
1619,153.1565552,-27.6656055,0.3786755,2672,905,953,975,0.49398937821388245,0.661260479966586,0.40942583066870575,1.3633026553593774,0.9496327638626099,0.025834230706095695,0.4939672813069586,21.085724434876212,2016
1620,153.1564484,-27.6655159,0.3791984,2603,992,957,995,0.44812238216400146,0.6188559598040229,0.3630831643002028,1.1956348884381338,1.0365725755691528,-0.01795792765915394,0.4481024488478955,9.152536685479733,2016
1621,153.1556396,-27.6656055,0.3796771,3206,970,1087,1053,0.5354406237602234,0.6974093840399291,0.5023138787797098,1.69937161342499,0.8923643231391907,0.0568789504468441,0.5354200988467875,29.545286339329117,2016
1622,153.1561432,-27.6660538,0.3799342,2430,855,936,976,0.4794520437717438,0.648101220981971,0.38452148437499994,1.2731987304687498,0.9134615659713745,0.04522613063454628,0.4794287036247854,26.36993969849246,2016
1623,153.15625,-27.6656952,0.3800536,2556,835,882,919,0.5075199007987976,0.6732746526026858,0.4031011383332552,1.3404199184897174,0.9467120170593262,0.02737332507967949,0.5074959600844549,21.505121723937098,2016
1624,153.1559448,-27.6657848,0.3801491,2707,985,998,1031,0.46641385555267334,0.6360857996573941,0.3955165602462217,1.31297891497083,0.9869739413261414,0.006555723492056131,0.4663936557462299,15.832408472012101,2016
1625,153.1559448,-27.6656952,0.380397,2978,1027,1070,1063,0.48714107275009155,0.6550997407539398,0.43675845086187604,1.4621920752182676,0.9598130583763123,0.02050548419356346,0.4871216131190764,19.63366237482117,2016
1626,153.1552429,-27.6656055,0.3806214,3090,967,1055,1029,0.5232930779457092,0.6870202227451045,0.47496532283323645,1.6004245380106492,0.9165876507759094,0.04352126643061638,0.5232724368770273,25.905370919881303,2016
1627,153.1565552,-27.6640701,0.3806276,2356,821,902,985,0.48316022753715515,0.651479827278763,0.38784173025418156,1.285211380059629,0.9101995825767517,0.04701102897524834,0.483135882360347,26.856316889146836,2016
1628,153.1556396,-27.6659641,0.3806742,2570,972,989,1026,0.4511575400829315,0.6217441287221845,0.37312038853086765,1.2319495657046793,0.982810914516449,0.008669046685099602,0.45113715924746484,16.408280469148394,2016
1629,153.1557465,-27.6654263,0.3812121,3257,1046,1126,1077,0.5138275623321533,0.6788120929941215,0.48251931386670166,1.6277548775697266,0.9289520382881165,0.03683241084218025,0.5138084570408723,24.082685082872928,2016
1630,153.1557465,-27.6637993,0.3813176,2863,918,1017,1020,0.5144141912460327,0.6793192726863708,0.4535491092248856,1.5229406771756362,0.9026548862457275,0.05116279050707817,0.5143924086788182,27.987655813953488,2016
1631,153.1553345,-27.665247,0.3813806,2964,762,915,943,0.5909822583198547,0.7428827584403734,0.526114588808716,1.7854825823099345,0.8327868580818176,0.09123434871435165,0.5909569100629066,38.9069946332737,2016
1632,153.1556396,-27.6635303,0.381523,2988,978,1049,1047,0.5068078637123108,0.6726539172314006,0.45667287681192353,1.5342424683055391,0.9323164820671082,0.03502713516354561,0.5067874215866228,23.59075382338431,2016
1633,153.1555481,-27.6659641,0.3816945,2570,972,989,1026,0.4511575400829315,0.6217441287221845,0.37312038853086765,1.2319495657046793,0.982810914516449,0.008669046685099602,0.45113715924746484,16.408280469148394,2016
1634,153.1559448,-27.6639805,0.3817557,2862,928,1020,1019,0.510290265083313,0.6757129411316782,0.44820393974507544,1.503601853997683,0.9098039269447327,0.047227926552295685,0.510268695780653,26.91542094455852,2016
1635,153.1560516,-27.6659641,0.3819594,2443,775,887,942,0.5183343887329102,0.6827227563662746,0.41583566015157564,1.3864934184284006,0.8737316727638245,0.06738869100809097,0.5183085987023641,32.40914801444043,2016
1636,153.1553345,-27.6656055,0.3824795,3090,967,1055,1029,0.5232930779457092,0.6870202227451045,0.47496532283323645,1.6004245380106492,0.9165876507759094,0.04352126643061638,0.5232724368770273,25.905370919881303,2016
1637,153.1556396,-27.6658745,0.3825203,2771,1023,1002,1029,0.4607274532318115,0.6307771747869992,0.3904749139972301,1.2947382388419784,1.0209580659866333,-0.010370370000600815,0.4607080355072006,11.220115555555555,2016
1638,153.15625,-27.6656055,0.3827715,2436,824,866,929,0.4944785237312317,0.6616946110730169,0.38703481392557026,1.2822919567827133,0.9515011310577393,0.024852070957422256,0.4944542599136239,20.8180899408284,2016
1639,153.1557465,-27.6638889,0.3839562,2902,981,1072,1053,0.49472057819366455,0.6619187142782721,0.4409806712272164,1.4774680685000687,0.9151119589805603,0.04432537779211998,0.4947001926266237,26.124488066244517,2016
1640,153.1555481,-27.6650581,0.3842242,3482,979,1129,1057,0.5610849857330322,0.7188107234537711,0.5475346720917006,1.8629804436277726,0.8671390414237976,0.07115749269723892,0.5610648351549822,33.43613282732447,2016
1641,153.1563568,-27.6656055,0.3842872,2580,847,898,954,0.5056900978088379,0.6716626876122973,0.41234415151803566,1.3738611401922531,0.9432071447372437,0.029226360842585564,0.5056664993755763,22.0100664756447,2016
1642,153.1556396,-27.6637993,0.3847604,2824,942,1029,1026,0.49973446130752563,0.6663912333642656,0.43641591689082637,1.46095278731101,0.9154518842697144,0.044140029698610306,0.49971323576268667,26.073981735159816,2016
1643,153.1556396,-27.6634407,0.3851709,2888,916,1014,1029,0.5184016823768616,0.6827879867464617,0.4621947217925279,1.5542205034453658,0.9033530354499817,0.05077720060944557,0.5183798788694483,27.882584455958547,2016
1644,153.1554413,-27.6651573,0.3854199,3398,1019,1153,1066,0.5386008620262146,0.7000868208851898,0.5164105235738474,1.75037327429018,0.8837814331054688,0.06169429048895836,0.5385813509132565,30.857447513812154,2016
1645,153.1559448,-27.6646976,0.3854467,3212,979,1089,1051,0.5328084230422974,0.695172492574784,0.49828178694158065,1.684783505154639,0.8989899158477783,0.05319149047136307,0.5327880586758797,28.540468085106383,2016
1646,153.1554413,-27.665247,0.3855904,3396,1007,1130,1057,0.5425845980644226,0.7034439619324075,0.5188740714999349,1.7592863906867646,0.8911504149436951,0.05755732208490372,0.5425648852187974,29.730140383715487,2016
1647,153.1556396,-27.6650581,0.3858958,3482,979,1129,1057,0.5610849857330322,0.7188107234537711,0.5475346720917006,1.8629804436277726,0.8671390414237976,0.07115749269723892,0.5610648351549822,33.43613282732447,2016
1648,153.1559448,-27.6649685,0.3860401,3266,1014,1144,1054,0.5261682271957397,0.6894956994215136,0.4919178680646571,1.6617588466579294,0.8863636255264282,0.0602409653365612,0.5261485551941983,30.461421686746988,2016
1649,153.155838,-27.6653366,0.3861322,3398,1019,1160,1091,0.5386008620262146,0.7000868208851898,0.5249569707401032,1.7812943201376932,0.8784482479095459,0.06470858305692673,0.5385813509132565,31.678829738412112,2016
1650,153.1565552,-27.6644287,0.387743,2723,1025,1050,1041,0.45304161310195923,0.6235338341184615,0.3836247797207537,1.269954453029687,0.976190447807312,0.012048192322254181,0.4530222829334927,17.329084337349396,2016
1651,153.1561432,-27.6659641,0.3878321,2443,775,887,942,0.5183343887329102,0.6827227563662746,0.41583566015157564,1.3864934184284006,0.8737316727638245,0.06738869100809097,0.5183085987023641,32.40914801444043,2016
1652,153.155838,-27.66362,0.3880643,3188,1038,1124,1073,0.5087553262710571,0.6743695741452029,0.47279764260896334,1.5925818709592292,0.9234875440597534,0.039777982980012894,0.5087360629980882,24.885341350601294,2016
1653,153.1555481,-27.6656055,0.3884741,3206,970,1087,1053,0.5354406237602234,0.6974093840399291,0.5023138787797098,1.69937161342499,0.8923643231391907,0.0568789504468441,0.5354200988467875,29.545286339329117,2016
1654,153.1563568,-27.6655159,0.3886556,2603,992,957,995,0.44812238216400146,0.6188559598040229,0.3630831643002028,1.1956348884381338,1.0365725755691528,-0.01795792765915394,0.4481024488478955,9.152536685479733,2016
1655,153.1563568,-27.6656952,0.3903081,2681,863,926,941,0.5129796862602234,0.6780644735094938,0.4207748923760589,1.4043635606165812,0.9319654703140259,0.03521520271897316,0.5129565256647556,23.64200223588597,2016
1656,153.1554413,-27.6661453,0.3910827,2334,890,923,989,0.4478908181190491,0.6186298356979023,0.3519719202456978,1.1554344074489347,0.9642470479011536,0.01820187456905842,0.44786859212942287,19.005938223938223,2016
1657,153.1559448,-27.6635303,0.3912002,2999,1000,1095,1054,0.4998749792575836,0.6665184608864365,0.4504687218316206,1.5117958355868035,0.913241982460022,0.04534606263041496,0.4998549695436042,26.402620525059664,2016
1658,153.1557465,-27.6634407,0.3913425,2925,1015,1075,1078,0.48477157950401306,0.6529527170141591,0.4368709972552607,1.4625992680695332,0.9441860318183899,0.028708133846521378,0.484751888248193,21.86885167464115,2016
1659,153.155838,-27.6639805,0.3919783,2941,978,1070,1048,0.5008930563926697,0.6674223104778321,0.4482144488081103,1.503639875787743,0.9140186905860901,0.044921875,0.5008726359730147,26.28703125,2016
1660,153.155838,-27.6638889,0.3919851,2902,981,1072,1053,0.49472057819366455,0.6619187142782721,0.4409806712272164,1.4774680685000687,0.9151119589805603,0.04432537779211998,0.4947001926266237,26.124488066244517,2016
1661,153.1554413,-27.6653366,0.3920657,3274,990,1088,1035,0.5356472730636597,0.6975853756844117,0.4986246343273807,1.6860239269964632,0.9099264740943909,0.04716072976589203,0.5356271809688192,26.897110683349375,2016
1662,153.1557465,-27.6650581,0.3920962,3433,1048,1148,1050,0.5322472453117371,0.6946967531062,0.5033344588890764,1.7030640722606782,0.9128919839859009,0.04553734138607979,0.5322282623249337,26.454743169398903,2016
1663,153.155838,-27.6646976,0.3921268,3251,1035,1128,1079,0.5170322060585022,0.6816030420891366,0.48731143070765714,1.6450927563003037,0.917553186416626,0.042995840311050415,0.5170128973253448,25.76219417475728,2016
1664,153.1557159,-27.6651478,0.3923175,3447,958,1119,1038,0.5650397539138794,0.7220480570554173,0.5453549517966696,1.8550942156003507,0.8561215400695801,0.07751564681529999,0.5650192047507923,35.16870389985556,2016
1665,153.1551361,-27.6656952,0.3925449,3018,1013,1093,1051,0.49739518761634827,0.6643103044857526,0.44700584117358544,1.4992671333660321,0.9268069267272949,0.03798670321702957,0.497375445281259,24.39722507122507,2016
1666,153.1559448,-27.6638889,0.3925532,2905,928,1038,1007,0.515783965587616,0.6805133537127404,0.4525891671626757,1.5194676067945605,0.8940269947052002,0.05595117062330246,0.5157624518673888,29.292469989827058,2016
