OBJECTID,grid_code,X,Y
14408,0.3441465,153.1562347,-27.6639881
14409,0.348383,153.15625,-27.6639881
14410,0.348383,153.15625,-27.6639881
14411,0.348383,153.1562653,-27.6639881
14412,0.348383,153.1562805,-27.6639881
14413,0.348383,153.1562805,-27.6639881
14414,0.348383,153.1562958,-27.6639881
14415,0.348383,153.1562958,-27.6639881
14416,0.348383,153.156311,-27.6639881
14417,0.348383,153.1563263,-27.6639881
14418,0.348383,153.1563263,-27.6639881
14419,0.348383,153.1563416,-27.6639881
14420,0.348383,153.1563416,-27.6639881
14421,0.3444917,153.1563568,-27.6639881
14422,0.3444917,153.1563568,-27.6639881
14423,0.3444917,153.1563721,-27.6639881
14424,0.3444917,153.1563873,-27.6639881
14425,0.3444917,153.1563873,-27.6639881
14426,0.3444917,153.1564026,-27.6639881
14427,0.3444917,153.1564026,-27.6639881
14428,0.3444917,153.1564178,-27.6639881
14429,0.3444917,153.1564331,-27.6639881
14430,0.3444917,153.1564331,-27.6639881
14431,0.3444917,153.1564484,-27.6639881
14432,0.3446441,153.1564484,-27.6639881
14433,0.3446441,153.1564636,-27.6639881
14434,0.3446441,153.1564789,-27.6639881
14435,0.3446441,153.1564789,-27.6639881
14436,0.3446441,153.1564941,-27.6639881
14437,0.3446441,153.1564941,-27.6639881
14438,0.3446441,153.1565094,-27.6639881
14439,0.3446441,153.1565094,-27.6639881
14440,0.3446441,153.1565247,-27.6639881
14441,0.3446441,153.1565399,-27.6639881
14442,0.3446441,153.1565399,-27.6639881
14443,0.3525626,153.1565552,-27.6639881
14444,0.3525626,153.1565552,-27.6639881
14445,0.3525626,153.1565704,-27.6639881
14446,0.3525626,153.1565857,-27.6639881
14447,0.3525626,153.1565857,-27.6639881
14448,0.3525626,153.156601,-27.6639881
14449,0.3525626,153.156601,-27.6639881
14450,0.3525626,153.1566162,-27.6639881
14451,0.3525626,153.1566315,-27.6639881
14452,0.3525626,153.1566315,-27.6639881
14453,0.3525626,153.1566467,-27.6639881
14454,0.3525626,153.1566467,-27.6639881
14455,0.3207934,153.156662,-27.6639881
14456,0.3207934,153.156662,-27.6639881
14457,0.3207934,153.1566772,-27.6639881
14458,0.3207934,153.1566925,-27.6639881
14459,0.3207934,153.1566925,-27.6639881
14460,0.3207934,153.1567078,-27.6639881
14461,0.3207934,153.1567078,-27.6639881
14462,0.3207934,153.156723,-27.6639881
14463,0.3207934,153.1567383,-27.6639881
14464,0.3207934,153.1567383,-27.6639881
14465,0.3207934,153.1567535,-27.6639881
14466,0.3168996,153.1567535,-27.6639881
14467,0.3168996,153.1567688,-27.6639881
14468,0.3168996,153.1567841,-27.6639881
14469,0.3168996,153.1567841,-27.6639881
14470,0.3168996,153.1567993,-27.6639881
14471,0.3168996,153.1567993,-27.6639881
14472,0.3168996,153.1568146,-27.6639881
14473,0.3168996,153.1568298,-27.6639881
14474,0.3168996,153.1568298,-27.6639881
14475,0.3168996,153.1568451,-27.6639881
14476,0.3168996,153.1568451,-27.6639881
14477,0.3526351,153.1568604,-27.6639881
14478,0.3526351,153.1568604,-27.6639881
14479,0.3526351,153.1568756,-27.6639881
14480,0.3526351,153.1568909,-27.6639881
14481,0.3526351,153.1568909,-27.6639881
14482,0.3526351,153.1569061,-27.6639881
14483,0.3526351,153.1569061,-27.6639881
14484,0.3526351,153.1569214,-27.6639881
14485,0.3526351,153.1569366,-27.6639881
14486,0.3526351,153.1569366,-27.6639881
14487,0.2592233,153.1548615,-27.6639977
14488,0.2592233,153.1548615,-27.6639977
14489,0.2592233,153.1548767,-27.6639977
14490,0.2592233,153.1548767,-27.6639977
14491,0.2592233,153.154892,-27.6639977
14492,0.2592233,153.1549072,-27.6639977
14493,0.2592233,153.1549072,-27.6639977
14494,0.2592233,153.1549225,-27.6639977
14495,0.2592233,153.1549225,-27.6639977
14496,0.2949949,153.1549377,-27.6639977
14497,0.2949949,153.1549377,-27.6639977
14498,0.2949949,153.154953,-27.6639977
14499,0.2949949,153.1549683,-27.6639977
14500,0.2949949,153.1549683,-27.6639977
14501,0.2949949,153.1549835,-27.6639977
14502,0.2949949,153.1549835,-27.6639977
14503,0.2949949,153.1549988,-27.6639977
14504,0.2949949,153.155014,-27.6639977
14505,0.2949949,153.155014,-27.6639977
14506,0.2949949,153.1550293,-27.6639977
14507,0.3485236,153.1550293,-27.6639977
14508,0.3485236,153.1550446,-27.6639977
14509,0.3485236,153.1550598,-27.6639977
14510,0.3485236,153.1550598,-27.6639977
14511,0.3485236,153.1550751,-27.6639977
14512,0.3485236,153.1550751,-27.6639977
14513,0.3485236,153.1550903,-27.6639977
14514,0.3485236,153.1550903,-27.6639977
14515,0.3485236,153.1551056,-27.6639977
14516,0.3485236,153.1551208,-27.6639977
14517,0.3485236,153.1551208,-27.6639977
14518,0.3717759,153.1551361,-27.6639977
14519,0.3717759,153.1551361,-27.6639977
14520,0.3717759,153.1551514,-27.6639977
14521,0.3717759,153.1551666,-27.6639977
14522,0.3717759,153.1551666,-27.6639977
14523,0.3717759,153.1551819,-27.6639977
14524,0.3717759,153.1551819,-27.6639977
14525,0.3717759,153.1551971,-27.6639977
14526,0.3717759,153.1552124,-27.6639977
14527,0.3717759,153.1552124,-27.6639977
14528,0.3717759,153.1552277,-27.6639977
14529,0.3717759,153.1552277,-27.6639977
14530,0.3371394,153.1552429,-27.6639977
14531,0.3371394,153.1552429,-27.6639977
14532,0.3371394,153.1552582,-27.6639977
14533,0.3371394,153.1552734,-27.6639977
14534,0.3371394,153.1552734,-27.6639977
14535,0.3371394,153.1552887,-27.6639977
14536,0.3371394,153.1552887,-27.6639977
14537,0.3371394,153.155304,-27.6639977
14538,0.3371394,153.1553192,-27.6639977
14539,0.3371394,153.1553192,-27.6639977
14540,0.3371394,153.1553345,-27.6639977
14541,0.3731186,153.1553345,-27.6639977
14542,0.3731186,153.1553497,-27.6639977
14543,0.3731186,153.155365,-27.6639977
14544,0.3731186,153.155365,-27.6639977
14545,0.3731186,153.1553802,-27.6639977
14546,0.3731186,153.1553802,-27.6639977
14547,0.3731186,153.1553955,-27.6639977
14548,0.3731186,153.1553955,-27.6639977
14549,0.3731186,153.1554108,-27.6639977
14550,0.3731186,153.155426,-27.6639977
14551,0.3731186,153.155426,-27.6639977
14552,0.3771312,153.1554413,-27.6639977
14553,0.3771312,153.1554413,-27.6639977
14554,0.3771312,153.1554565,-27.6639977
14555,0.3771312,153.1554718,-27.6639977
14556,0.3771312,153.1554718,-27.6639977
14557,0.3771312,153.1554871,-27.6639977
14558,0.3771312,153.1554871,-27.6639977
14559,0.3771312,153.1555023,-27.6639977
14560,0.3771312,153.1555176,-27.6639977
14561,0.3771312,153.1555176,-27.6639977
14562,0.3771312,153.1555328,-27.6639977
14563,0.3692886,153.1555328,-27.6639977
14564,0.3692886,153.1555481,-27.6639977
14565,0.3692886,153.1555481,-27.6639977
14566,0.3692886,153.1555634,-27.6639977
14567,0.3692886,153.1555786,-27.6639977
14568,0.3692886,153.1555786,-27.6639977
14569,0.3692886,153.1555939,-27.6639977
14570,0.3692886,153.1555939,-27.6639977
14571,0.3692886,153.1556091,-27.6639977
14572,0.3692886,153.1556244,-27.6639977
14573,0.3692886,153.1556244,-27.6639977
14574,0.3692886,153.1556396,-27.6639977
14575,0.3976674,153.1556396,-27.6639977
14576,0.3976674,153.1556549,-27.6639977
14577,0.3976674,153.1556702,-27.6639977
14578,0.3976674,153.1556702,-27.6639977
14579,0.3976674,153.1556854,-27.6639977
14580,0.3976674,153.1556854,-27.6639977
14581,0.3976674,153.1557007,-27.6639977
14582,0.3976674,153.1557159,-27.6639977
14583,0.3976674,153.1557159,-27.6639977
14584,0.3976674,153.1557312,-27.6639977
14585,0.3976674,153.1557312,-27.6639977
14586,0.3992799,153.1557465,-27.6639977
14587,0.3992799,153.1557465,-27.6639977
14588,0.3992799,153.1557617,-27.6639977
14589,0.3992799,153.155777,-27.6639977
14590,0.3992799,153.155777,-27.6639977
14591,0.3992799,153.1557922,-27.6639977
14592,0.3992799,153.1557922,-27.6639977
14593,0.3992799,153.1558075,-27.6639977
14594,0.3992799,153.1558228,-27.6639977
14595,0.3992799,153.1558228,-27.6639977
14596,0.3992799,153.155838,-27.6639977
14597,0.3919783,153.155838,-27.6639977
14598,0.3919783,153.1558533,-27.6639977
14599,0.3919783,153.1558685,-27.6639977
14600,0.3919783,153.1558685,-27.6639977
14601,0.3919783,153.1558838,-27.6639977
14602,0.3919783,153.1558838,-27.6639977
14603,0.3919783,153.155899,-27.6639977
14604,0.3919783,153.155899,-27.6639977
14605,0.3919783,153.1559143,-27.6639977
14606,0.3919783,153.1559296,-27.6639977
14607,0.3919783,153.1559296,-27.6639977
14608,0.3919783,153.1559448,-27.6639977
14609,0.3817557,153.1559448,-27.6639977
14610,0.3817557,153.1559601,-27.6639977
14611,0.3817557,153.1559753,-27.6639977
14612,0.3817557,153.1559753,-27.6639977
14613,0.3817557,153.1559906,-27.6639977
14614,0.3817557,153.1559906,-27.6639977
14615,0.3817557,153.1560059,-27.6639977
14616,0.3817557,153.1560211,-27.6639977
14617,0.3817557,153.1560211,-27.6639977
14618,0.3817557,153.1560364,-27.6639977
14619,0.3817557,153.1560364,-27.6639977
14620,0.3307262,153.1560516,-27.6639977
14621,0.3307262,153.1560516,-27.6639977
14622,0.3307262,153.1560669,-27.6639977
14623,0.3307262,153.1560822,-27.6639977
14624,0.3307262,153.1560822,-27.6639977
14625,0.3307262,153.1560974,-27.6639977
14626,0.3307262,153.1560974,-27.6639977
14627,0.3307262,153.1561127,-27.6639977
14628,0.3307262,153.1561279,-27.6639977
14629,0.3307262,153.1561279,-27.6639977
14630,0.3307262,153.1561432,-27.6639977
14631,0.3441465,153.1561432,-27.6639977
14632,0.3441465,153.1561584,-27.6639977
14633,0.3441465,153.1561737,-27.6639977
14634,0.3441465,153.1561737,-27.6639977
14635,0.3441465,153.156189,-27.6639977
14636,0.3441465,153.156189,-27.6639977
14637,0.3441465,153.1562042,-27.6639977
14638,0.3441465,153.1562042,-27.6639977
14639,0.3441465,153.1562195,-27.6639977
14640,0.3441465,153.1562347,-27.6639977
14641,0.3441465,153.1562347,-27.6639977
14642,0.348383,153.15625,-27.6639977
14643,0.348383,153.15625,-27.6639977
14644,0.348383,153.1562653,-27.6639977
14645,0.348383,153.1562805,-27.6639977
14646,0.348383,153.1562805,-27.6639977
14647,0.348383,153.1562958,-27.6639977
14648,0.348383,153.1562958,-27.6639977
14649,0.348383,153.156311,-27.6639977
14650,0.348383,153.1563263,-27.6639977
14651,0.348383,153.1563263,-27.6639977
14652,0.348383,153.1563416,-27.6639977
14653,0.348383,153.1563416,-27.6639977
14654,0.3444917,153.1563568,-27.6639977
14655,0.3444917,153.1563568,-27.6639977
14656,0.3444917,153.1563721,-27.6639977
14657,0.3444917,153.1563873,-27.6639977
14658,0.3444917,153.1563873,-27.6639977
14659,0.3444917,153.1564026,-27.6639977
14660,0.3444917,153.1564026,-27.6639977
14661,0.3444917,153.1564178,-27.6639977
14662,0.3444917,153.1564331,-27.6639977
14663,0.3444917,153.1564331,-27.6639977
14664,0.3444917,153.1564484,-27.6639977
14665,0.3446441,153.1564484,-27.6639977
14666,0.3446441,153.1564636,-27.6639977
14667,0.3446441,153.1564789,-27.6639977
14668,0.3446441,153.1564789,-27.6639977
14669,0.3446441,153.1564941,-27.6639977
14670,0.3446441,153.1564941,-27.6639977
14671,0.3446441,153.1565094,-27.6639977
14672,0.3446441,153.1565094,-27.6639977
14673,0.3446441,153.1565247,-27.6639977
14674,0.3446441,153.1565399,-27.6639977
14675,0.3446441,153.1565399,-27.6639977
14676,0.3525626,153.1565552,-27.6639977
14677,0.3525626,153.1565552,-27.6639977
14678,0.3525626,153.1565704,-27.6639977
14679,0.3525626,153.1565857,-27.6639977
14680,0.3525626,153.1565857,-27.6639977
14681,0.3525626,153.156601,-27.6639977
14682,0.3525626,153.156601,-27.6639977
14683,0.3525626,153.1566162,-27.6639977
14684,0.3525626,153.1566315,-27.6639977
14685,0.3525626,153.1566315,-27.6639977
14686,0.3525626,153.1566467,-27.6639977
14687,0.3525626,153.1566467,-27.6639977
14688,0.3207934,153.156662,-27.6639977
14689,0.3207934,153.156662,-27.6639977
14690,0.3207934,153.1566772,-27.6639977
14691,0.3207934,153.1566925,-27.6639977
14692,0.3207934,153.1566925,-27.6639977
14693,0.3207934,153.1567078,-27.6639977
14694,0.3207934,153.1567078,-27.6639977
14695,0.3207934,153.156723,-27.6639977
14696,0.3207934,153.1567383,-27.6639977
14697,0.3207934,153.1567383,-27.6639977
14698,0.3207934,153.1567535,-27.6639977
14699,0.3168996,153.1567535,-27.6639977
14700,0.3168996,153.1567688,-27.6639977
14701,0.3168996,153.1567841,-27.6639977
14702,0.3168996,153.1567841,-27.6639977
14703,0.3168996,153.1567993,-27.6639977
14704,0.3168996,153.1567993,-27.6639977
14705,0.3168996,153.1568146,-27.6639977
14706,0.3168996,153.1568298,-27.6639977
14707,0.3168996,153.1568298,-27.6639977
14708,0.3168996,153.1568451,-27.6639977
14709,0.3168996,153.1568451,-27.6639977
14710,0.3526351,153.1568604,-27.6639977
14711,0.3526351,153.1568604,-27.6639977
14712,0.3526351,153.1568756,-27.6639977
14713,0.3526351,153.1568909,-27.6639977
14714,0.3526351,153.1568909,-27.6639977
14715,0.3526351,153.1569061,-27.6639977
14716,0.3526351,153.1569061,-27.6639977
14717,0.3526351,153.1569214,-27.6639977
14718,0.3526351,153.1569366,-27.6639977
14719,0.3526351,153.1569366,-27.6639977
14720,0.2592233,153.1548615,-27.6640072
14721,0.2592233,153.1548615,-27.6640072
14722,0.2592233,153.1548767,-27.6640072
14723,0.2592233,153.1548767,-27.6640072
14724,0.2592233,153.154892,-27.6640072
14725,0.2592233,153.1549072,-27.6640072
14726,0.2592233,153.1549072,-27.6640072
14727,0.2592233,153.1549225,-27.6640072
14728,0.2592233,153.1549225,-27.6640072
14729,0.2949949,153.1549377,-27.6640072
14730,0.2949949,153.1549377,-27.6640072
14731,0.2949949,153.154953,-27.6640072
14732,0.2949949,153.1549683,-27.6640072
14733,0.2949949,153.1549683,-27.6640072
14734,0.2949949,153.1549835,-27.6640072
14735,0.2949949,153.1549835,-27.6640072
14736,0.2949949,153.1549988,-27.6640072
14737,0.2949949,153.155014,-27.6640072
14738,0.2949949,153.155014,-27.6640072
14739,0.2949949,153.1550293,-27.6640072
14740,0.3485236,153.1550293,-27.6640072
14741,0.3485236,153.1550446,-27.6640072
14742,0.3485236,153.1550598,-27.6640072
14743,0.3485236,153.1550598,-27.6640072
14744,0.3485236,153.1550751,-27.6640072
14745,0.3485236,153.1550751,-27.6640072
14746,0.3485236,153.1550903,-27.6640072
14747,0.3485236,153.1550903,-27.6640072
14748,0.3485236,153.1551056,-27.6640072
14749,0.3485236,153.1551208,-27.6640072
14750,0.3485236,153.1551208,-27.6640072
14751,0.3717759,153.1551361,-27.6640072
14752,0.3717759,153.1551361,-27.6640072
14753,0.3717759,153.1551514,-27.6640072
14754,0.3717759,153.1551666,-27.6640072
14755,0.3717759,153.1551666,-27.6640072
14756,0.3717759,153.1551819,-27.6640072
14757,0.3717759,153.1551819,-27.6640072
14758,0.3717759,153.1551971,-27.6640072
14759,0.3717759,153.1552124,-27.6640072
14760,0.3717759,153.1552124,-27.6640072
14761,0.3717759,153.1552277,-27.6640072
14762,0.3717759,153.1552277,-27.6640072
14763,0.3371394,153.1552429,-27.6640072
14764,0.3371394,153.1552429,-27.6640072
14765,0.3371394,153.1552582,-27.6640072
14766,0.3371394,153.1552734,-27.6640072
14767,0.3371394,153.1552734,-27.6640072
14768,0.3371394,153.1552887,-27.6640072
14769,0.3371394,153.1552887,-27.6640072
14770,0.3371394,153.155304,-27.6640072
14771,0.3371394,153.1553192,-27.6640072
14772,0.3371394,153.1553192,-27.6640072
14773,0.3371394,153.1553345,-27.6640072
14774,0.3731186,153.1553345,-27.6640072
14775,0.3731186,153.1553497,-27.6640072
14776,0.3731186,153.155365,-27.6640072
14777,0.3731186,153.155365,-27.6640072
14778,0.3731186,153.1553802,-27.6640072
14779,0.3731186,153.1553802,-27.6640072
14780,0.3731186,153.1553955,-27.6640072
14781,0.3731186,153.1553955,-27.6640072
14782,0.3731186,153.1554108,-27.6640072
14783,0.3731186,153.155426,-27.6640072
14784,0.3731186,153.155426,-27.6640072
14785,0.3771312,153.1554413,-27.6640072
14786,0.3771312,153.1554413,-27.6640072
14787,0.3771312,153.1554565,-27.6640072
14788,0.3771312,153.1554718,-27.6640072
14789,0.3771312,153.1554718,-27.6640072
14790,0.3771312,153.1554871,-27.6640072
14791,0.3771312,153.1554871,-27.6640072
14792,0.3771312,153.1555023,-27.6640072
14793,0.3771312,153.1555176,-27.6640072
14794,0.3771312,153.1555176,-27.6640072
14795,0.3771312,153.1555328,-27.6640072
14796,0.3692886,153.1555328,-27.6640072
14797,0.3692886,153.1555481,-27.6640072
14798,0.3692886,153.1555481,-27.6640072
14799,0.3692886,153.1555634,-27.6640072
14800,0.3692886,153.1555786,-27.6640072
14801,0.3692886,153.1555786,-27.6640072
14802,0.3692886,153.1555939,-27.6640072
14803,0.3692886,153.1555939,-27.6640072
14804,0.3692886,153.1556091,-27.6640072
14805,0.3692886,153.1556244,-27.6640072
14806,0.3692886,153.1556244,-27.6640072
14807,0.3692886,153.1556396,-27.6640072
14808,0.3976674,153.1556396,-27.6640072
14809,0.3976674,153.1556549,-27.6640072
14810,0.3976674,153.1556702,-27.6640072
14811,0.3976674,153.1556702,-27.6640072
14812,0.3976674,153.1556854,-27.6640072
14813,0.3976674,153.1556854,-27.6640072
14814,0.3976674,153.1557007,-27.6640072
14815,0.3976674,153.1557159,-27.6640072
14816,0.3976674,153.1557159,-27.6640072
14817,0.3976674,153.1557312,-27.6640072
14818,0.3976674,153.1557312,-27.6640072
14819,0.3992799,153.1557465,-27.6640072
14820,0.3992799,153.1557465,-27.6640072
14821,0.3992799,153.1557617,-27.6640072
14822,0.3992799,153.155777,-27.6640072
14823,0.3992799,153.155777,-27.6640072
14824,0.3992799,153.1557922,-27.6640072
14825,0.3992799,153.1557922,-27.6640072
14826,0.3992799,153.1558075,-27.6640072
14827,0.3992799,153.1558228,-27.6640072
14828,0.3992799,153.1558228,-27.6640072
14829,0.3992799,153.155838,-27.6640072
14830,0.3919783,153.155838,-27.6640072
14831,0.3919783,153.1558533,-27.6640072
14832,0.3919783,153.1558685,-27.6640072
14833,0.3919783,153.1558685,-27.6640072
14834,0.3919783,153.1558838,-27.6640072
14835,0.3919783,153.1558838,-27.6640072
14836,0.3919783,153.155899,-27.6640072
14837,0.3919783,153.155899,-27.6640072
14838,0.3919783,153.1559143,-27.6640072
14839,0.3919783,153.1559296,-27.6640072
14840,0.3919783,153.1559296,-27.6640072
14841,0.3919783,153.1559448,-27.6640072
14842,0.3817557,153.1559448,-27.6640072
14843,0.3817557,153.1559601,-27.6640072
14844,0.3817557,153.1559753,-27.6640072
14845,0.3817557,153.1559753,-27.6640072
14846,0.3817557,153.1559906,-27.6640072
14847,0.3817557,153.1559906,-27.6640072
14848,0.3817557,153.1560059,-27.6640072
14849,0.3817557,153.1560211,-27.6640072
14850,0.3817557,153.1560211,-27.6640072
14851,0.3817557,153.1560364,-27.6640072
14852,0.3817557,153.1560364,-27.6640072
14853,0.3307262,153.1560516,-27.6640072
14854,0.3307262,153.1560516,-27.6640072
14855,0.3307262,153.1560669,-27.6640072
14856,0.3307262,153.1560822,-27.6640072
14857,0.3307262,153.1560822,-27.6640072
14858,0.3307262,153.1560974,-27.6640072
14859,0.3307262,153.1560974,-27.6640072
14860,0.3307262,153.1561127,-27.6640072
14861,0.3307262,153.1561279,-27.6640072
14862,0.3307262,153.1561279,-27.6640072
14863,0.3307262,153.1561432,-27.6640072
14864,0.3441465,153.1561432,-27.6640072
14865,0.3441465,153.1561584,-27.6640072
14866,0.3441465,153.1561737,-27.6640072
14867,0.3441465,153.1561737,-27.6640072
14868,0.3441465,153.156189,-27.6640072
14869,0.3441465,153.156189,-27.6640072
14870,0.3441465,153.1562042,-27.6640072
14871,0.3441465,153.1562042,-27.6640072
14872,0.3441465,153.1562195,-27.6640072
14873,0.3441465,153.1562347,-27.6640072
14874,0.3441465,153.1562347,-27.6640072
14875,0.348383,153.15625,-27.6640072
14876,0.348383,153.15625,-27.6640072
14877,0.348383,153.1562653,-27.6640072
14878,0.348383,153.1562805,-27.6640072
14879,0.348383,153.1562805,-27.6640072
14880,0.348383,153.1562958,-27.6640072
14881,0.348383,153.1562958,-27.6640072
14882,0.348383,153.156311,-27.6640072
14883,0.348383,153.1563263,-27.6640072
14884,0.348383,153.1563263,-27.6640072
14885,0.348383,153.1563416,-27.6640072
14886,0.348383,153.1563416,-27.6640072
14887,0.3444917,153.1563568,-27.6640072
14888,0.3444917,153.1563568,-27.6640072
14889,0.3444917,153.1563721,-27.6640072
14890,0.3444917,153.1563873,-27.6640072
14891,0.3444917,153.1563873,-27.6640072
14892,0.3444917,153.1564026,-27.6640072
14893,0.3444917,153.1564026,-27.6640072
14894,0.3444917,153.1564178,-27.6640072
14895,0.3444917,153.1564331,-27.6640072
14896,0.3444917,153.1564331,-27.6640072
14897,0.3444917,153.1564484,-27.6640072
14898,0.3446441,153.1564484,-27.6640072
14899,0.3446441,153.1564636,-27.6640072
14900,0.3446441,153.1564789,-27.6640072
14901,0.3446441,153.1564789,-27.6640072
14902,0.3446441,153.1564941,-27.6640072
14903,0.3446441,153.1564941,-27.6640072
14904,0.3446441,153.1565094,-27.6640072
14905,0.3446441,153.1565094,-27.6640072
14906,0.3446441,153.1565247,-27.6640072
14907,0.3446441,153.1565399,-27.6640072
14908,0.3446441,153.1565399,-27.6640072
14909,0.3525626,153.1565552,-27.6640072
14910,0.3525626,153.1565552,-27.6640072
14911,0.3525626,153.1565704,-27.6640072
14912,0.3525626,153.1565857,-27.6640072
14913,0.3525626,153.1565857,-27.6640072
14914,0.3525626,153.156601,-27.6640072
14915,0.3525626,153.156601,-27.6640072
14916,0.3525626,153.1566162,-27.6640072
14917,0.3525626,153.1566315,-27.6640072
14918,0.3525626,153.1566315,-27.6640072
14919,0.3525626,153.1566467,-27.6640072
14920,0.3525626,153.1566467,-27.6640072
14921,0.3207934,153.156662,-27.6640072
14922,0.3207934,153.156662,-27.6640072
14923,0.3207934,153.1566772,-27.6640072
14924,0.3207934,153.1566925,-27.6640072
14925,0.3207934,153.1566925,-27.6640072
14926,0.3207934,153.1567078,-27.6640072
14927,0.3207934,153.1567078,-27.6640072
14928,0.3207934,153.156723,-27.6640072
14929,0.3207934,153.1567383,-27.6640072
14930,0.3207934,153.1567383,-27.6640072
14931,0.3207934,153.1567535,-27.6640072
14932,0.3168996,153.1567535,-27.6640072
14933,0.3168996,153.1567688,-27.6640072
14934,0.3168996,153.1567841,-27.6640072
14935,0.3168996,153.1567841,-27.6640072
14936,0.3168996,153.1567993,-27.6640072
14937,0.3168996,153.1567993,-27.6640072
14938,0.3168996,153.1568146,-27.6640072
14939,0.3168996,153.1568298,-27.6640072
14940,0.3168996,153.1568298,-27.6640072
14941,0.3168996,153.1568451,-27.6640072
14942,0.3168996,153.1568451,-27.6640072
14943,0.3526351,153.1568604,-27.6640072
14944,0.3526351,153.1568604,-27.6640072
14945,0.3526351,153.1568756,-27.6640072
14946,0.3526351,153.1568909,-27.6640072
14947,0.3526351,153.1568909,-27.6640072
14948,0.3526351,153.1569061,-27.6640072
14949,0.3526351,153.1569061,-27.6640072
14950,0.3526351,153.1569214,-27.6640072
14951,0.3526351,153.1569366,-27.6640072
14952,0.3526351,153.1569366,-27.6640072
14953,0.2592233,153.1548462,-27.6640148
14954,0.2592233,153.1548615,-27.6640148
14955,0.2592233,153.1548615,-27.6640148
14956,0.2592233,153.1548767,-27.6640148
14957,0.2592233,153.1548767,-27.6640148
14958,0.2592233,153.154892,-27.6640148
14959,0.2592233,153.1549072,-27.6640148
14960,0.2592233,153.1549072,-27.6640148
14961,0.2592233,153.1549225,-27.6640148
14962,0.2592233,153.1549225,-27.6640148
14963,0.2949949,153.1549377,-27.6640148
14964,0.2949949,153.1549377,-27.6640148
14965,0.2949949,153.154953,-27.6640148
14966,0.2949949,153.1549683,-27.6640148
14967,0.2949949,153.1549683,-27.6640148
14968,0.2949949,153.1549835,-27.6640148
14969,0.2949949,153.1549835,-27.6640148
14970,0.2949949,153.1549988,-27.6640148
14971,0.2949949,153.155014,-27.6640148
14972,0.2949949,153.155014,-27.6640148
14973,0.2949949,153.1550293,-27.6640148
14974,0.3485236,153.1550293,-27.6640148
14975,0.3485236,153.1550446,-27.6640148
14976,0.3485236,153.1550598,-27.6640148
14977,0.3485236,153.1550598,-27.6640148
14978,0.3485236,153.1550751,-27.6640148
14979,0.3485236,153.1550751,-27.6640148
14980,0.3485236,153.1550903,-27.6640148
14981,0.3485236,153.1550903,-27.6640148
14982,0.3485236,153.1551056,-27.6640148
14983,0.3485236,153.1551208,-27.6640148
14984,0.3485236,153.1551208,-27.6640148
14985,0.3717759,153.1551361,-27.6640148
14986,0.3717759,153.1551361,-27.6640148
14987,0.3717759,153.1551514,-27.6640148
14988,0.3717759,153.1551666,-27.6640148
14989,0.3717759,153.1551666,-27.6640148
14990,0.3717759,153.1551819,-27.6640148
14991,0.3717759,153.1551819,-27.6640148
14992,0.3717759,153.1551971,-27.6640148
14993,0.3717759,153.1552124,-27.6640148
14994,0.3717759,153.1552124,-27.6640148
14995,0.3717759,153.1552277,-27.6640148
14996,0.3717759,153.1552277,-27.6640148
14997,0.3371394,153.1552429,-27.6640148
14998,0.3371394,153.1552429,-27.6640148
14999,0.3371394,153.1552582,-27.6640148
15000,0.3371394,153.1552734,-27.6640148
15001,0.3371394,153.1552734,-27.6640148
15002,0.3371394,153.1552887,-27.6640148
15003,0.3371394,153.1552887,-27.6640148
15004,0.3371394,153.155304,-27.6640148
15005,0.3371394,153.1553192,-27.6640148
15006,0.3371394,153.1553192,-27.6640148
15007,0.3371394,153.1553345,-27.6640148
15008,0.3731186,153.1553345,-27.6640148
15009,0.3731186,153.1553497,-27.6640148
15010,0.3731186,153.155365,-27.6640148
15011,0.3731186,153.155365,-27.6640148
15012,0.3731186,153.1553802,-27.6640148
15013,0.3731186,153.1553802,-27.6640148
15014,0.3731186,153.1553955,-27.6640148
15015,0.3731186,153.1553955,-27.6640148
15016,0.3731186,153.1554108,-27.6640148
15017,0.3731186,153.155426,-27.6640148
15018,0.3731186,153.155426,-27.6640148
15019,0.3771312,153.1554413,-27.6640148
15020,0.3771312,153.1554413,-27.6640148
15021,0.3771312,153.1554565,-27.6640148
15022,0.3771312,153.1554718,-27.6640148
15023,0.3771312,153.1554718,-27.6640148
15024,0.3771312,153.1554871,-27.6640148
15025,0.3771312,153.1554871,-27.6640148
15026,0.3771312,153.1555023,-27.6640148
15027,0.3771312,153.1555176,-27.6640148
15028,0.3771312,153.1555176,-27.6640148
15029,0.3771312,153.1555328,-27.6640148
15030,0.3692886,153.1555328,-27.6640148
15031,0.3692886,153.1555481,-27.6640148
15032,0.3692886,153.1555481,-27.6640148
15033,0.3692886,153.1555634,-27.6640148
15034,0.3692886,153.1555786,-27.6640148
15035,0.3692886,153.1555786,-27.6640148
15036,0.3692886,153.1555939,-27.6640148
15037,0.3692886,153.1555939,-27.6640148
15038,0.3692886,153.1556091,-27.6640148
15039,0.3692886,153.1556244,-27.6640148
15040,0.3692886,153.1556244,-27.6640148
15041,0.3692886,153.1556396,-27.6640148
15042,0.3976674,153.1556396,-27.6640148
15043,0.3976674,153.1556549,-27.6640148
15044,0.3976674,153.1556702,-27.6640148
15045,0.3976674,153.1556702,-27.6640148
15046,0.3976674,153.1556854,-27.6640148
15047,0.3976674,153.1556854,-27.6640148
